header,w_length,date_type,date,label
"### $ 3139 - ابن الشهوري [- 470]
",59,death,470,Fatimid
"### $ 1197 - الحافظ أبو علي الوخشي [385 - 471]
",190,full,471,Fatimid
"### $ 347 - ابن الزبير الأسواني قاضي قوص [- بعد 471]
",18,death,471,Fatimid
"### $ 796 - أطسز بن أوق الخوارزمي [- 471]
",901,death,471,Fatimid
"### $ 2437 - أبو عبد الله الأبهري المالكي [- 472]
",55,death,472,Fatimid
"### $ 2287 - ابن حيوس الشاعر [394 - 473]
",191,full,473,Fatimid
"### $ 605 - ابن أبي الصقر [396 - 476]
",97,full,476,Fatimid
"### $ 1817 - ابن أبي الصقر الأنباري [396 - 476]
",161,full,476,Fatimid
"### $ 2344 - محمد بن شريح الإشبيلي [392 - 476]
",123,full,476,Fatimid
"### $ 2513 - أبو عبد الله الجوزي الأندلسي [476 - ]
",64,birth,476,Fatimid
"### $ 117 - حفص الضراب [- 477]
",31,death,477,Fatimid
"### $ 535 - أبو العباس العذري الدلائي [393 - 478]
",149,full,478,Fatimid
"### $ 2395 - القاضي الرئيس [378 - 478]
",179,full,478,Fatimid
"### $ 1994 - الوزير أبو الفرج ابن المغربي [- 478]
",279,death,478,Fatimid
"### $ 1668 - أبو عبد الله البكري الطليطلي [- بعد 481]
",76,death,481,Fatimid
"### $ 2138 - أبو يعلى السراج [- 481]
",48,death,481,Fatimid
"### $ 147 - أبو إسحاق الحبال الحافظ [391 - 482]
",233,full,482,Fatimid
"### $ 1697 - البيكندي قاضي حلب [392 - 482]
",135,full,482,Fatimid
"### $ 1165 - ابن أبي الشخباء الكاتب [- 482]
",226,death,482,Fatimid
"### $ 1770 - أبو جعفر البخاري [- 482]
",290,death,482,Fatimid
"### $ 3479 - أبو بكر الشيبي الأسواني [- 482]
",58,death,482,Fatimid
"### $ 2880 - محمد بن عمار الكلاعي الميورقي [- بعد 485]
",33,death,485,Fatimid
"### $ 3426 - الفقيه النحاس إمام جامع عمرو [- بعد 485]
",28,death,485,Fatimid
"### $ 338 - المرندي [- بعد 486]
",113,death,486,Fatimid
"### $ 619 - أبو نصر الطريثيثي الصوفي [401 - 487]
",101,full,487,Fatimid
"### $ 911 - بدر الجمالي [405 - 487]
",1755,full,487,Fatimid
"### $ 1252 - معز الدين ابن السديد العقيلي [- 487]
",196,death,487,Fatimid
"### $ 2089 - ابن الأقساسي [- 487]
",135,death,487,Fatimid
"### $ 800 - أفتكين التركي [- 488]
",144,death,488,Fatimid
"### $ 2841 - ابن الحمامي البزاز [- بعد 488]
",103,death,488,Fatimid
"### $ 2881 - محمد بن عمار قاضي الإسكندرية [- 488]
",77,death,488,Fatimid
"### $ 3114 - أبو بكر ابن جماهر الطليطلي [- 488]
",69,death,488,Fatimid
"### $ 157 - أبو إسحاق البزاز [- بعد 489]
",25,death,489,Fatimid
"### $ 158 - أبو سعد الرازي [- 491]
",107,death,491,Fatimid
"### $ 2154 - أبو سعد الحرمي [- 491]
",63,death,491,Fatimid
"### $ 1623 - أبو بكر الرازي صاحب الكرامات [- 493]
",171,death,493,Fatimid
"### $ 2645 - محمد بن عتيق بن سلامة المالكي القيرواني [- 493]
",18,death,493,Fatimid
"### $ 3345 - ابن الربوبلة البطليوسي المقرئ [- 494]
",118,death,494,Fatimid
"### $ 638 - المستعلي الفاطمي [468 - 495]
",621,full,495,Fatimid
"### $ 2006 - ابن ذكا النابلسي [- بعد 495]
",90,death,495,Fatimid
"### $ 3015 - ابن الطلاع القرطبي [404 - 497]
",53,full,497,Fatimid
"### $ 1375 - خلف بن ملاعب الأشهبي [- 499]
",798,death,499,Fatimid
"### $ 455 - أبو العباس الحسيني [501 - ]
",92,birth,501,Fatimid
"### $ 3912 - أبو بكر الزبيدي الإشبيلي النحوي [- 501]
",68,death,501,Fatimid
"### $ 3549 - أبو بكر ابن مزاحم الأشبوني المقرئ [- 501]
",45,death,501,Fatimid
"### $ 2805 - محمد بن علي المهرجاني [- بعد 503]
",84,death,503,Fatimid
"### $ 3157 - الإمام أبو حامد الغزالي [450 - 505]
",1737,full,505,Fatimid
"### $ 93 - إبراهيم بن جعفر إمام جامع عمرو [- 505]
",27,death,505,Fatimid
"### $ 724 - شمس الخلافة [- 506]
",208,death,506,Fatimid
"### $ 1634 - ابن نعم الخلف التطيلي/ الطليطلي [443 - 507]
",60,full,507,Fatimid
"### $ 2378 - ابن القيسراني [448 - 507]
",1939,full,507,Fatimid
"### $ 2340 - ابن الصنوبري النيسابوري [- بعد 507]
",96,death,507,Fatimid
"### $ 3387 - أبو عبد الله ابن مهدي الصنهاجي [- 509]
",65,death,509,Fatimid
"### $ 3375 - محمد بن منصور الحضرمي الجد [422 - 510]
",159,full,510,Fatimid
"### $ 748 - الموفق الدمياطي ابن قادوس [- 510]
",124,death,510,Fatimid
"### $ 1370 - ابن الحصار القرطبي المقرئ [427 - 511]
",107,full,511,Fatimid
"### $ 2982 - محمد ابن بقاء البلغي الأندلسي [454 - 512]
",93,full,512,Fatimid
"### $ 1060 - المظفر ابن بدر الجمالي [- بعد 512]
",54,death,512,Fatimid
"### $ 1451 - الديباجي [- 512]
",34,death,512,Fatimid
"### $ 1929 - ابن أبي كدية القيرواني [- 512]
",82,death,512,Fatimid
"### $ 2644 - ابن أبي كدية القيرواني ms2578 [- 512]
",156,death,512,Fatimid
"### $ 3156 - أبو عبد الله القرقوبي [- 512]
",90,death,512,Fatimid
"### $ 725/ 2 - ابن شبل الإسكندراني [- 513]
",49,death,513,Fatimid
"### $ 1014 - بركات صاحب البديعية [- 513]
",296,death,513,Fatimid
"### $ 1183 - الحسن بن خلف ابن بليمة القيرواني [427 - 514]
",117,full,514,Fatimid
"### $ 2558 - ابن المسبح الفضي المقرئ [- 514]
",105,death,514,Fatimid
"### $ 2073 - أبو عبد الله الخولاني [441 - 515]
",32,full,515,Fatimid
"### $ 2079 - البلغي الأندلسي [442 - 515]
",73,full,515,Fatimid
"### $ 1233 - سماء الملك بن الأفضل بن بدر الجمالي [- بعد 515]
",265,death,515,Fatimid
"### $ 2722 - صفي الدين ابن فلاح [- بعد 515]
",152,death,515,Fatimid
"### $ 1058 - علم البرية الأندلسي المقرئ [- 516]
",25,death,516,Fatimid
"### $ 1075 - ابن علوان ذخيرة الملك [- بعد 516]
",117,death,516,Fatimid
"### $ 2721 - ابن القطاع الصقلي اللغوي [- 516]
",80,death,516,Fatimid
"### $ 2739 - أبو علي النحاس [- بعد 516]
",73,death,516,Fatimid
"### $ 3012 - الذكي النحوي الصقلي [- 516]
",137,death,516,Fatimid
"### $ 3194 - أبو بكر الجويني الصوفي [517 - ]
",67,birth,517,Fatimid
"### $ 100 - علم تربة عفان [- 517]
",124,death,517,Fatimid
"### $ 1309 - حميد بن مكي القصار [- 517]
",377,death,517,Fatimid
"### $ 3181 - الأفطسي [462 - 518]
",436,full,518,Fatimid
"### $ 3433 - القاضي زين الإسلام الهروي الحنفي [458 - 518]
",248,full,518,Fatimid
"### $ 1160 - الحسن بن الصباح [- 518]
",1397,death,518,Fatimid
"### $ 2057 - البوصيري الناسخ [- 519]
",33,death,519,Fatimid
"### $ 1903 - ابن بركات النحوي الصوفي [420 - 520]
",1112,full,520,Fatimid
"### $ 3493 - أبو بكر الطرطوشي [451 - 520]
",1790,full,520,Fatimid
"### $ 2196 - ابن خداداد الأهوازي [- 520]
",115,death,520,Fatimid
"### $ 2999 - المأمون البطائحي [478 - 522]
",4301,full,522,Fatimid
"### $ 989 - بهرام ابن [أخت الأسدآبادي] مقدم الباطنية [- 522] (4)]
",357,death,522,Fatimid
"### $ 1321 - المؤتمن ابن البطائحي [- 522]
",920,death,522,Fatimid
"### $ 765 - أبو الطاهر العقيلي المقرئ [454 - 523]
",46,full,523,Fatimid
"### $ 2605 - أبو الفضل ابن قلنبا اللخمي [523 - ]
",27,birth,523,Fatimid
"### $ 3051 - محمد بن أبي القاسم بن عذرة الأزدي، المقرئ [- بعد 523]
",11,death,523,Fatimid
"### $ 1099 - هزار الملوك الأمير جوامرد [- 524]
",400,death,524,Fatimid
"### $ 3597 - الكمال التلمساني الكومي [525 - ]
",50,birth,525,Fatimid
"### $ 3107 - ابن يعيش البلنسي [482 - 526]
",71,full,526,Fatimid
"### $ 448 - شمس المعالي كتيفات [- 526]
",1050,death,526,Fatimid
"### $ 1588 - ابن مكي القيرواني المقرئ [- 526]
",26,death,526,Fatimid
"### $ 2936 - ابن الحذاء الصقلي الزاهد [- بعد 526]
",28,death,526,Fatimid
"### $ 3411 - أبو البركات الطراق القارئ [- 526]
",23,death,526,Fatimid
"### $ 923 م- بشر بن الحسن [- 527]
",15,death,527,Fatimid
"### $ 1241 - ابن بشرى الجوهري الواعظ [- 527]
",153,death,527,Fatimid
"### $ 490 - القاضي المكين أبو طالب ابن حديد [462 - 528]
",618,full,528,Fatimid
"### $ 2767 - ابن ظونة الشنتمري [- 528]
",92,death,528,Fatimid
"### $ 104 - أبو الفضل الحسيني نقيب الأشراف [434 - 529]
",75,full,529,Fatimid
"### $ 337 - ابن غزال [450 - 529]
",135,full,529,Fatimid
"### $ 1151 - أبو علي الأنصاري الكاتب [- 529]
",735,death,529,Fatimid
"### $ 1194 - الأمير حسن ابن الحافظ العبيدي [- 529]
",877,death,529,Fatimid
"### $ 1429 - ظافر الحداد [- 529]
",409,death,529,Fatimid
"### $ 1825 - النقاش الطليطلي [- 529]
",33,death,529,Fatimid
"### $ 3026 - ابن شيرزيل الصوفي [530 - ]
",35,birth,530,Fatimid
"### $ 2647 - محمد بن عتيق الصقلي [- 530]
",20,death,530,Fatimid
"### $ 3317 - ابن المسلم الأحول المازري [- 530]
",136,death,530,Fatimid
"### $ 469 - أبو الطيب المقدسي الواعظ [- 531]
",140,death,531,Fatimid
"### $ 3475 - القاضي ابن ميسر القيسراني [- 531]
",620,death,531,Fatimid
"### $ 478 - قاضي القضاة ابن أبي عقيل [- 533]
",148,death,533,Fatimid
"### $ 2694 - ابن أبي ثمنة الصفاقسي [- 533]
",36,death,533,Fatimid
"### $ 662 - أبو الفضل الشلانجردي [444 - 534]
",27,full,534,Fatimid
"### $ 1966 - المراغي الصوفي [535 - ]
",12,birth,535,Fatimid
"### $ 986 - بهرام تاج الملوك الأرمني [- 535]
",954,death,535,Fatimid
"### $ 3519 - ابن شق لحيه [- 535]
",22,death,535,Fatimid
"### $ 3284 - ابن مهيأ اللخمي [556 - 536]
",140,full,536,Fatimid
"### $ 2077 - ابن التونسي [536 - ]
",43,birth,536,Fatimid
"### $ 48 - أبو إسحاق الشرفي [- 536]
",34,death,536,Fatimid
"### $ 348 - ابن اللقاط [- 536]
",47,death,536,Fatimid
"### $ 639 - تلميذ ابن سابق [- 536]
",807,death,536,Fatimid
"### $ 1575 - ابن أسود الأندلسي [- 536]
",64,death,536,Fatimid
"### $ 2051 - ابن برنجان الداني [- 536]
",60,death,536,Fatimid
"### $ 3534 - أبو المعالي ابن الصائغ قاضي دمشق [467 - 537]
",219,full,537,Fatimid
"### $ 1449 - ابن منيع الزاوية [537 - ] (5)
",50,birth,537,Fatimid
"### $ 2082 - أبو بكر الكركنتي [- 537]
",35,death,537,Fatimid
"### $ 2254 - محمد بن رافع اللواتي [- بعد 538]
",26,death,538,Fatimid
"### $ 3345 م- محمد بن مفرج المقدسي [- 538]
",15,death,538,Fatimid
"### $ 1853 - الوضاحي المرسي [- 539]
",68,death,539,Fatimid
"### $ 2640 - أبو بكر ابن بيبش البلنسي [- بعد 539]
",43,death,539,Fatimid
"### $ 3288 - ابن وضاح المرسي الراوية [- 539]
",59,death,539,Fatimid
"### $ 466 - أبو العباس القصبي المقرئ [- 540]
",72,death,540,Fatimid
"### $ 782 - إسماعيل المحلي [- بعد 540]
",49,death,540,Fatimid
"### $ 1492 - ابن بقي البياسي الأندلسي المقرئ [- بعد 540]
",92,death,540,Fatimid
"### $ 2114 - أبو بكر الميورقي الظاهري الأصم [- 540]
",79,death,540,Fatimid
"### $ 1948 - محمد بن أسامة بن منقذ [541 - ]
",20,birth,541,Fatimid
"### $ 1391 - خسروان الأستاذ [- بعد 541]
",139,death,541,Fatimid
"### $ 2180 - ابن الأرقط النحوي [- 541]
",52,death,541,Fatimid
"### $ 2553 - أبو بكر ابن العربي [468 - 543]
",738,full,543,Fatimid
"### $ 1462 - أبو القاسم الحضرمي [466 - 544]
",39,full,544,Fatimid
"### $ 985 - بنان سعيد السعداء [- 544]
",56,death,544,Fatimid
"### $ 3339 - محمد بن معصوم التنيسي [- 544]
",180,death,544,Fatimid
"### $ 343 - [ابن غلام الفرس] الداني [- 546]
",76,death,546,Fatimid
"### $ 745 - الموفق الجلجولي [- 546]
",144,death,546,Fatimid
"### $ 1063 - جرجي الأنطاكي وزير روجار [- 546]
",468,death,546,Fatimid
"### $ 2300 - ابن خلف القرطبي المقرئ [- بعد 546]
",19,death,546,Fatimid
"### $ 2092 - ابن غلام الفرس الداني [472 - 547]
",149,full,547,Fatimid
"### $ 172 - ابن السماذ الأندلسي [- 547]
",99,death,547,Fatimid
"### $ 1169 - ابن العرجاء القيرواني [- بعد 547]
",100,death,547,Fatimid
"### $ 2214 - أبو الحسين الشلبي [- 547]
",108,death,547,Fatimid
"### $ 2794 - أبو الغمر الإسنائي الشاعر [- 547]
",104,death,547,Fatimid
"### $ 651 - ابن منير الرفاء الشاعر [473 - 548]
",106,full,548,Fatimid
"### $ 3513 - محمد ms3043 بن يحيى بن باقي الإسكندري [548 - ] (أبو الحسن)
",12,birth,548,Fatimid
"### $ 356 - الأندوشري الأندلسي [- بعد 548]
",60,death,548,Fatimid
"### $ 3228 - ابن الصابوني [- 548]
",67,death,548,Fatimid
"### $ 773 - الظافر العبيدي [527 - 549]
",261,full,549,Fatimid
"### $ 1076 - أخو المأمون البطائحي [- 549]
",302,death,549,Fatimid
"### $ 1433 - عباس ابن أبي الفتوح الصنهاجي [- 549]
",694,death,549,Fatimid
"### $ 2120 - أبو منصور المحنك [- 549]
",95,death,549,Fatimid
"### $ 2227 - محمد بن خيرة المغربي [- 549]
",21,death,549,Fatimid
"### $ 3481 - أبو المعالي الأثاربي [- 549]
",59,death,549,Fatimid
"### $ 2583 - أبو القاسم الجياب [- بعد 550]
",13,death,550,Fatimid
"### $ 1189 - ابن أبي جرادة الحلبي [488 - 551]
",262,full,551,Fatimid
"### $ 2548 - ابن خيرة القرطبي [489 - 551]
",236,full,551,Fatimid
"### $ 553 - ابن فضل الله الحسيني [- قبل 552]
",186,death,552,Fatimid
"### $ 1466 - أبو سهل ابن مدرك المعري [- 553]
",107,death,553,Fatimid
"### $ 2127 - ابن طحال المقدادي الزيدي [- بعد 553]
",47,death,553,Fatimid
"### $ 1229 - أبو علي الحليلي [555 - ]
",31,birth,555,Fatimid
"### $ 2173 - القاضي ابن أبي يعلى [465 - 557]
",199,full,557,Fatimid
"### $ 1688 - ابن تغلب الآمدي [- 557]
",144,death,557,Fatimid
"### $ 2012 - [محمد بن الحارث] المختار الحميري [- 557]
",67,death,557,Fatimid
"### $ 2216 - محمد بن خلف البلنسي السجلماسي [504 - بعد 558]
",35,full,558,Fatimid
"### $ 20 - ابن صدقة الغرناطي (1) [- 558] (2)
",65,death,558,Fatimid
"### $ 1136 - حسام بن نصر العقيلي [- بعد 558]
",35,death,558,Fatimid
"### $ 1614 - أبو الحسن الأسواني [- بعد 558]
",47,death,558,Fatimid
"### $ 2170 - ابن حمد المصيصي [- 558]
",26,death,558,Fatimid
"### $ 2643 - محمد ابن عتاد الدولة ابن عباد [- 558]
",13,death,558,Fatimid
"### $ 1937 - سيف الدين الكردي [- 559]
",137,death,559,Fatimid
"### $ د 1561/ 2 - عمارة اليمني [515 - 560]
",3665,full,560,Fatimid
"### $ 1587 - ابن هاني الحفيد [- قبل 560]
",239,death,560,Fatimid
"### $ 2586 - أبو عبد الله اللوشي الطبيب [- 560]
",24,death,560,Fatimid
"### $ 2985 - محمد بن عيسى الأموي الشافعي [- 560]
",51,death,560,Fatimid
"### $ 495 - ابن الحطيئة الفاسي [478 - 561]
",515,full,561,Fatimid
"### $ 1494 - القاضي ابن رفاعة السعدي [467 - 561]
",98,full,561,Fatimid
"### $ 9 - ابن فليتة الزبيري الكاتب [561 - ] (2)
",209,birth,561,Fatimid
"### $ 1173 - المهذب ابن الزبير الشاعر [- 561]
",348,death,561,Fatimid
"### $ 2019 - ثقة الملك ابن المتوج [- 561]
",26,death,561,Fatimid
"### $ 522 - ابن الزبير القاضي الرشيد [- 562]
",634,death,562,Fatimid
"### $ 1621 - الكيزاني الصوفي [- 562]
",349,death,562,Fatimid
"### $ 2871 - محمد بن علي الدرعي [- 562]
",32,death,562,Fatimid
"### $ 2476 - أبو عبد الله الكلبي الإشبيلي [490 - 563]
",68,full,563,Fatimid
"### $ 2772 - ابن باسر الجياني [492 - 563]
",117,full,563,Fatimid
